"SampleDate","SampleID","Region","SiteCode","TidalHeight","Transect","Blade","BladeArea.cm2","Scanned","year","location","site","file_name","blade_num","prevelance","severity","lesion_area","healthy_area","correct_num","severity_per"
"2019-07-31","BB.E.5.L.9","BB","E","L","5","9",20.58,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.5.L.8_15.jpg",9,0,0,0,580.9752945,TRUE,0
"2019-07-05","BB.C.3.U.12","BB","C","U","3","12",20.55,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-18","AK.E.5.L.9","AK","E","L","5","9",20.52,"Y",2019,"Alaska","E Shinaku/Disease Scans/","AK.E.5.L.6_11.jpg",9,1,22.83711613,459.4997845,1552.574691,TRUE,0.2283711613
"2019-07-16","AK.C.4.L.10","AK","C","L","4","10",20.24,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.4.L.6_10.jpg",10,0,0,0,5169.647731,TRUE,0
"2019-07-16","AK.C.2.U.1","AK","C","U","2","1",20.22,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.1_5.jpg",1,0,0,0,1773.79345,TRUE,0
"2019-07-16","AK.C.2.U.10","AK","C","U","2","10",20.2,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.6_10.jpg",10,0,0,0,1828.985924,TRUE,0
"2019-07-17","AK.D.2.U.5","AK","D","U","2","5",20.2,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.2.U.1_7.jpg",5,1,6.22821166,109.1263286,1643.003088,TRUE,0.0622821166
"2019-07-17","AK.D.6.L.9","AK","D","L","6","9",20.08,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.6.L.6_10.jpg",9,1,0.641777706,12.5323183,1940.218328,TRUE,0.00641777706
"2019-07-05","BB.C.5.L.3","BB","C","L","5","3",20.075,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.5.L.1_10.jpg",3,1,0.375688305,2.459781672,652.2802356,TRUE,0.00375688305
"2019-07-06","OR.B.5.L.12","OR","B","L","5","12",20.06,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BB.E.6.L.12","BB","E","L","6","12",20.05,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.6.L.8_15.jpg",12,0,0,0,716.2848319,TRUE,0
"2019-07-02","BB.A.2.U.14","BB","A","U","2","14",19.95,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-14","AK.A.5.L.5","AK","A","L","5","5",19.92,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.5.L.4_6.jpg",5,0,0,0,2178.318012,TRUE,0
"2019-07-17","AK.D.1.U.5","AK","D","U","1","5",19.9,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.1.U.1_7.jpg",5,1,8.768228617,143.8720914,1496.96208,TRUE,0.08768228617
"2019-07-17","AK.D.2.U.6","AK","D","U","2","6",19.9,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.2.U.1_7.jpg",6,1,13.17325412,239.4965527,1578.555013,TRUE,0.1317325412
"2019-07-16","AK.C.5.L.11","AK","C","L","5","11",19.8,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.5.L.10_13.jpg",11,0,0,0,2216.498492,TRUE,0
"2019-07-15","AK.B.4.L.9","AK","B","L","4","9",19.76,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.4.L.8_15.jpg",9,1,5.912490187,102.7721919,1635.449583,TRUE,0.05912490187
"2019-07-02","BB.A.1.U.13","BB","A","U","1","13",19.74,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","AK.D.1.U.12","AK","D","U","1","12",19.74,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.1.U.8_15.jpg",12,1,17.69613579,251.4220052,1169.351479,TRUE,0.1769613579
"2019-07-14","AK.A.4.L.9","AK","A","L","4","9",19.71,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.4.L.5_9.jpg",9,1,24.03023776,603.3377621,1907.406277,TRUE,0.2403023776
"2019-07-17","BB.D.2.U.14","BB","D","U","2","14",19.62,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.2.U.13_20.jpg",14,1,2.663987287,30.03806377,1097.522264,TRUE,0.02663987287
"2019-07-14","AK.A.4.L.2","AK","A","L","4","2",19.6,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.4.L.1_4.jpg",2,1,55.66576469,812.9614335,647.4719908,TRUE,0.5566576469
"2019-07-15","AK.B.3.U.13","AK","B","U","3","13",19.6,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-08-02","BB.F.6.L.14","BB","F","L","6","14",19.55,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.5.L.3","AK","C","L","5","3",19.53,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.5.L.1_4.jpg",3,1,0.606491305,12.96322896,2124.450589,TRUE,0.00606491305
"2019-07-17","AK.D.6.L.7","AK","D","L","6","7",19.52,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.6.L.6_10.jpg",7,0,0,0,1704.063128,TRUE,0
"2019-07-18","AK.E.4.L.12","AK","E","L","4","12",19.35,"Y",2019,"Alaska","E Shinaku/Disease Scans/","AK.E.4.L.9_15.jpg",12,1,58.11123498,1028.535263,741.4069233,TRUE,0.5811123498
"2019-07-16","AK.C.2.U.3","AK","C","U","2","3",19.215,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.1_5.jpg",3,1,0.441249438,8.797759265,1985.031241,TRUE,0.00441249438
"2019-07-02","BB.A.2.U.6","BB","A","U","2","6",19.2,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.2.U.6_10.jpg",6,0,0,0,867.733769,TRUE,0
"2019-07-15","AK.B.1.U.9","AK","B","U","1","9",19.16,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.1.U.9_13.jpg",9,0,0,0,1580.806521,TRUE,0
"2019-07-31","BB.E.2.U.15","BB","E","U","2","15",19.14,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-05","BB.C.5.L.12","BB","C","L","5","12",19.08,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","AK.D.6.L.5","AK","D","L","6","5",18.76,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.6.L.1_5.jpg",5,1,0.213294891,4.165469693,1948.750359,TRUE,0.00213294891
"2019-07-14","AK.A.6.L.8","AK","A","L","6","8",18.75,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.6.L.6_10.jpg",8,1,35.48068366,629.9069951,1145.444915,TRUE,0.3548068366
"2019-07-05","BB.C.6.L.11","BB","C","L","6","11",18.66,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.6.L.7_12.jpg",11,0,0,0,1227.62676,TRUE,0
"2019-07-05","BB.C.1.U.1","BB","C","U","1","1",18.66,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.1.U.1_10.jpg",1,1,0.39425576,3.213875323,811.9613617,TRUE,0.0039425576
"2019-07-02","BB.A.2.U.15","BB","A","U","2","15",18.6,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-05","BB.C.3.U.15","BB","C","U","3","15",18.6,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.1.U.5","AK","B","U","1","5",18.6,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-05","BB.C.2.U.10","BB","C","U","2","10",18.55,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-18","AK.E.5.L.1","AK","E","L","5","1",18.52,"Y",2019,"Alaska","E Shinaku/Disease Scans/","AK.E.5.L.1_5.jpg",1,1,9.532877237,174.3751795,1654.822608,TRUE,0.09532877237
"2019-07-05","BB.C.6.L.14","BB","C","L","6","14",18.48,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.6.L.13_15.jpg",14,0,0,0,222.2655128,TRUE,0
"2019-07-17","AK.D.5.L.5","AK","D","L","5","5",18.45,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.5.L.1_5.jpg",5,1,17.72119802,323.7395863,1503.109739,TRUE,0.1772119802
"2019-08-02","BB.F.1.U.11","BB","F","U","1","11",18.42,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.2.U.12","AK","C","U","2","12",18.32,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.11_15.jpg",12,1,4.385798681,81.02915829,1766.505674,TRUE,0.04385798681
"2019-07-17","AK.D.2.U.8","AK","D","U","2","8",18.25,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.2.U.8_13.jpg",8,1,9.035519719,165.0028727,1661.1552,TRUE,0.09035519719
"2019-07-16","AK.C.5.L.8","AK","C","L","5","8",18.15,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.5.L.5_9.jpg",8,0,0,0,2171.14335,TRUE,0
"2019-07-06","OR.B.5.L.7","OR","B","L","5","7",18.072,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-14","AK.A.4.L.1","AK","A","L","4","1",18,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.4.L.1_4.jpg",1,1,36.35594114,816.6457196,1429.605358,TRUE,0.3635594114
"2019-07-16","AK.C.5.L.6","AK","C","L","5","6",18,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.5.L.5_9.jpg",6,0,0,0,1900.028727,TRUE,0
"2019-07-31","BB.E.1.U.9","BB","E","U","1","9",18,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.1.U.8_15.jpg",9,0,0,0,368.6422723,TRUE,0
"2019-07-16","AK.C.2.U.4","AK","C","U","2","4",17.91,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.1_5.jpg",4,1,0.145918516,2.567509336,1756.982548,TRUE,0.00145918516
"2019-07-06","OR.B.5.L.6","OR","B","L","5","6",17.888,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.3.U.12","AK","C","U","3","12",17.85,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-14","AK.A.4.L.11","AK","A","L","4","11",17.8,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-14","AK.A.4.L.3","AK","A","L","4","3",17.8,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.4.L.1_4.jpg",3,1,28.72922769,400.4811836,993.5040218,TRUE,0.2872922769
"2019-07-14","AK.A.4.L.12","AK","A","L","4","12",17.79,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-05","BB.C.5.L.8","BB","C","L","5","8",17.75,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.5.L.1_10.jpg",8,0,0,0,825.5224792,TRUE,0
"2019-07-05","BB.C.2.U.4","BB","C","U","2","4",17.75,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.2.U.1_7.jpg",4,1,6.109054191,45.6226659,701.1814134,TRUE,0.06109054191
"2019-07-03","BB.B.4.L.7","BB","B","L","4","7",17.7,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.4.L.1_7.jpg",7,1,2.85166347,6.140476874,209.1891698,TRUE,0.0285166347
"2019-07-14","AK.A.5.L.14","AK","A","L","5","14",17.58,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.5.L.13_15.jpg",14,1,0.583869771,11.41913243,1944.347889,TRUE,0.00583869771
"2019-07-14","AK.A.4.L.4","AK","A","L","4","4",17.55,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.4.L.1_4.jpg",4,1,12.16433117,144.373025,1042.482404,TRUE,0.1216433117
"2019-07-06","OR.B.4.L.9","OR","B","L","4","9",17.38,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","AK.D.1.U.13","AK","D","U","1","13",17.15,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.1.U.8_15.jpg",13,1,33.54140682,415.2326918,822.737719,TRUE,0.3354140682
"2019-07-05","BB.C.2.U.11","BB","C","U","2","11",17.145,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-05","BB.C.1.U.3","BB","C","U","1","3",17.105,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.1.U.1_10.jpg",3,0,0,0,891.7857656,TRUE,0
"2019-07-18","AK.E.5.L.5","AK","E","L","5","5",16.975,"Y",2019,"Alaska","E Shinaku/Disease Scans/","AK.E.5.L.1_5.jpg",5,1,7.370571376,136.623815,1717.015585,TRUE,0.07370571376
"2019-07-02","OR.A.6.L.13","OR","A","L","6","13",16.9488,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-18","AK.E.1.U.2","AK","E","U","1","2",16.92,"Y",2019,"Alaska","E Shinaku/Disease Scans/","AK.E.1.U.1_6.jpg",2,1,3.493218789,50.27291008,1388.8843,TRUE,0.03493218789
"2019-07-06","OR.B.4.L.1","OR","B","L","4","1",16.775,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.2.U.5","AK","B","U","2","5",16.77,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.2.U.1_6.jpg",5,0,0,0,1802.793737,TRUE,0
"2019-07-31","BB.E.6.L.14","BB","E","L","6","14",16.75,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.6.L.8_15.jpg",14,0,0,0,674.7791583,TRUE,0
"2019-07-02","OR.A.4.L.9","OR","A","L","4","9",16.7142,"Y",2019,"Oregon","A Barview/Disease Scans/","OR.A.4.L.9.jpg",9,1,1.446545619,6.894570526,469.7285263,TRUE,0.01446545619
"2019-07-16","AK.C.5.L.12","AK","C","L","5","12",16.68,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.5.L.10_13.jpg",12,1,6.766392022,113.9040506,1569.475366,TRUE,0.06766392022
"2019-07-16","AK.C.5.L.9","AK","C","L","5","9",16.59,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.5.L.5_9.jpg",9,1,1.73005881,28.66453605,1628.188739,TRUE,0.0173005881
"2019-07-17","AK.D.3.U.6","AK","D","U","3","6",16.5,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.3.U.6_11.jpg",6,1,4.494398191,67.29388107,1429.989586,TRUE,0.04494398191
"2019-07-17","AK.D.2.U.14","AK","D","U","2","14",16.48,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.2.U.14_15.jpg",14,1,12.81038042,191.0873312,1300.572752,TRUE,0.1281038042
"2019-07-17","AK.D.3.U.2","AK","D","U","3","2",16.45,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.3.U.1_5.jpg",2,1,0.733116563,9.982763574,1351.705688,TRUE,0.00733116563
"2019-07-17","AK.D.3.U.13","AK","D","U","3","13",16.38,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.3.U.12_15.jpg",13,1,3.689123423,52.63035047,1374.005315,TRUE,0.03689123423
"2019-07-14","AK.A.6.L.12","AK","A","L","6","12",16.35,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.6.L.11_15.jpg",12,1,12.02225215,172.9388107,1265.550488,TRUE,0.1202225215
"2019-07-17","AK.D.4.L.1","AK","D","L","4","1",16.35,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.4.L.1_6.jpg",1,1,2.251429978,30.53720195,1325.809753,TRUE,0.02251429978
"2019-07-18","AK.E.5.L.10","AK","E","L","5","10",16.32,"Y",2019,"Alaska","E Shinaku/Disease Scans/","AK.E.5.L.6_11.jpg",10,1,33.54233502,519.2473427,1028.788423,TRUE,0.3354233502
"2019-07-06","OR.B.4.L.5","OR","B","L","4","5",16.299,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-08-02","BB.F.2.U.7","BB","F","U","2","7",16.26,"Y",2019,"Bodega Bay","F Blake's Landing/Disease Scans/","BB.F.2.U.1_8.jpg",7,1,32.15111211,349.6444987,737.8590922,TRUE,0.3215111211
"2019-07-16","AK.C.2.U.9","AK","C","U","2","9",16.24,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.6_10.jpg",9,1,8.795421808,157.7599828,1635.900244,TRUE,0.08795421808
"2019-07-19","AK.F.4.L.5","AK","F","L","4","5",16.2,"Y",2019,"Alaska","F Refugio/Disease Scans/","AK.F.4.L.1_8.jpg",5,1,6.26394098,95.44671072,1428.301853,TRUE,0.0626394098
"2019-07-31","BB.E.6.L.15","BB","E","L","6","15",16.2,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.6.L.8_15.jpg",15,0,0,0,572.0518529,TRUE,0
"2019-07-06","OR.B.4.L.15","OR","B","L","4","15",16.155,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.1.U.12","AK","C","U","1","12",16.1,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.1.U.7_12.jpg",12,0,0,0,1130.653907,TRUE,0
"2019-07-18","AK.E.5.L.3","AK","E","L","5","3",15.96,"Y",2019,"Alaska","E Shinaku/Disease Scans/","AK.E.5.L.1_5.jpg",3,1,5.297913059,77.33948578,1382.470914,TRUE,0.05297913059
"2019-07-15","AK.B.3.U.11","AK","B","U","3","11",15.88,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.2.U.11","AK","B","U","2","11",15.84,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.2.U.7_12.jpg",11,0,0,0,1517.509336,TRUE,0
"2019-07-18","AK.E.5.L.4","AK","E","L","5","4",15.84,"Y",2019,"Alaska","E Shinaku/Disease Scans/","AK.E.5.L.1_5.jpg",4,1,15.72343641,235.3490376,1261.455042,TRUE,0.1572343641
"2019-07-06","OR.B.5.L.9","OR","B","L","5","9",15.804,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.2.U.11","AK","C","U","2","11",15.715,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.11_15.jpg",11,1,5.023841962,82.62711864,1562.07268,TRUE,0.05023841962
"2019-07-14","AK.A.6.L.7","AK","A","L","6","7",15.69,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.6.L.6_10.jpg",7,1,2.022666064,25.47220626,1233.865987,TRUE,0.02022666064
"2019-07-17","AK.D.2.U.2","AK","D","U","2","2",15.68,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.2.U.1_7.jpg",2,1,0.804222071,11.41733697,1408.257325,TRUE,0.00804222071
"2019-08-02","BB.F.1.U.13","BB","F","U","1","13",15.65,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.2.U.13","AK","C","U","2","13",15.575,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.11_15.jpg",13,1,5.744443793,87.94168342,1442.958202,TRUE,0.05744443793
"2019-07-17","AK.D.6.L.1","AK","D","L","6","1",15.54,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.6.L.1_5.jpg",1,1,1.299398494,19.12166044,1452.456191,TRUE,0.01299398494
"2019-07-02","BB.A.2.U.10","BB","A","U","2","10",15.5,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.2.U.6_10.jpg",10,1,0.388635584,2.747055444,704.0990376,TRUE,0.00388635584
"2019-07-05","BB.C.3.U.6","BB","C","U","3","6",15.5,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.3.U.1_8.jpg",6,1,0.110442096,0.48477449,438.4551853,TRUE,0.00110442096
"2019-07-31","BB.E.2.U.12","BB","E","U","2","12",15.5,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BC.B.2.U.15","BC","B","U","2","15",15.45,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.2.U.15.jpg",15,1,2.216730134,14.20389256,626.5548693,TRUE,0.02216730134
"2019-07-06","OR.B.6.L.6","OR","B","L","6","6",15.424,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.4.L.3","AK","B","L","4","3",15.4,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.4.L.1_7.jpg",3,0,0,0,1529.880063,TRUE,0
"2019-07-17","AK.D.5.L.11","AK","D","L","5","11",15.39,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.5.L.11_15.jpg",11,1,2.283869922,37.45331801,1602.4526,TRUE,0.02283869922
"2019-07-16","AK.C.4.L.12","AK","C","L","4","12",15.35,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.4.L.8_15.jpg",12,1,0.988839076,13.01709279,1303.384444,TRUE,0.00988839076
"2019-07-14","AK.A.6.L.1","AK","A","L","6","1",15.33,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.6.L.1_5.jpg",1,1,9.980415234,153.6232404,1385.623743,TRUE,0.09980415234
"2019-07-06","OR.B.5.L.8","OR","B","L","5","8",15.309,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-06","OR.B.4.L.6","OR","B","L","4","6",15.29,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-05","BB.C.5.L.13","BB","C","L","5","13",15.25,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-08-02","BB.F.2.U.1","BB","F","U","2","1",15.25,"Y",2019,"Bodega Bay","F Blake's Landing/Disease Scans/","BB.F.2.U.1_8.jpg",1,1,1.74468092,19.24734272,1083.953964,TRUE,0.0174468092
"2019-07-02","OR.A.4.L.13","OR","A","L","4","13",15.2352,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.1.U.1","AK","B","U","1","1",15.16,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.1.U.1_4.jpg",1,0,0,0,1587.593364,TRUE,0
"2019-07-05","BB.C.3.U.9","BB","C","U","3","9",15.15,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.6.L.13","AK","B","L","6","13",15.15,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.6.L.12_15.jpg",13,0,0,0,1752.402327,TRUE,0
"2019-07-31","BB.E.1.U.10","BB","E","U","1","10",15.12,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.1.U.8_15.jpg",10,0,0,0,314.3726659,TRUE,0
"2019-07-17","AK.D.1.U.10","AK","D","U","1","10",15.1,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.1.U.8_15.jpg",10,1,28.35623674,301.6877334,762.2324763,TRUE,0.2835623674
"2019-07-19","AK.F.6.L.11","AK","F","L","6","11",15.08,"Y",2019,"Alaska","F Refugio/Disease Scans/","AK.F.6.L.7_11.jpg",11,1,2.682864173,36.93981614,1339.940032,TRUE,0.02682864173
"2019-07-14","AK.A.6.L.11","AK","A","L","6","11",15.06,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.6.L.11_15.jpg",11,1,26.58002558,428.7561046,1184.320238,TRUE,0.2658002558
"2019-07-05","BB.C.2.U.3","BB","C","U","2","3",15,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.2.U.1_7.jpg",3,1,11.89679126,90.09444125,667.2059035,TRUE,0.1189679126
"2019-07-17","AK.D.3.U.9","AK","D","U","3","9",15,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.3.U.6_11.jpg",9,1,5.109398124,67.75172364,1258.269894,TRUE,0.05109398124
"2019-07-31","BB.E.5.L.13","BB","E","L","5","13",15,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.5.L.8_15.jpg",13,0,0,0,362.2450445,TRUE,0
"2019-07-17","AK.D.4.L.8","AK","D","L","4","8",14.96,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.4.L.7_11.jpg",8,1,26.45459754,419.5202528,1166.292014,TRUE,0.2645459754
"2019-07-31","BB.E.3.U.14","BB","E","U","3","14",14.95,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-05","BB.C.3.U.10","BB","C","U","3","10",14.92,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.5.L.2","AK","C","L","5","2",14.92,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.5.L.1_4.jpg",2,0,0,0,1347.511491,TRUE,0
"2019-07-05","BB.C.3.U.8","BB","C","U","3","8",14.9,"Y",2019,"Bodega Bay","C Nick's Cove/Disease Scans/","BB.C.3.U.1_8.jpg",8,1,3.484621405,35.65067509,987.4353634,TRUE,0.03484621405
"2019-07-14","AK.A.6.L.3","AK","A","L","6","3",14.85,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.6.L.1_5.jpg",3,1,33.46276427,516.3386958,1026.685938,TRUE,0.3346276427
"2019-07-15","AK.B.1.U.10","AK","B","U","1","10",14.84,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.1.U.9_13.jpg",10,0,0,0,1248.613904,TRUE,0
"2019-07-16","AK.C.2.U.6","AK","C","U","2","6",14.805,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.2.U.6_10.jpg",6,0,0,0,2113.993824,TRUE,0
"2019-07-05","BB.C.2.U.9","BB","C","U","2","9",14.65,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-06","OR.B.4.L.8","OR","B","L","4","8",14.6,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","AK.D.4.L.6","AK","D","L","4","6",14.6,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.4.L.1_6.jpg",6,1,3.725736272,44.50768457,1150.093364,TRUE,0.03725736272
"2019-07-05","BB.C.1.U.13","BB","C","U","1","13",14.58,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-19","AK.F.1.U.8","AK","F","U","1","8",14.56,"Y",2019,"Alaska","F Refugio/Disease Scans/","AK.F.1.U.6_10.jpg",8,0,0,0,1389.808963,TRUE,0
"2019-07-06","OR.B.4.L.10","OR","B","L","4","10",14.5,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","AK.D.1.U.2","AK","D","U","1","2",14.46,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.1.U.1_7.jpg",2,1,2.731468724,28.47601264,1014.040506,TRUE,0.02731468724
"2019-07-31","BB.E.5.L.15","BB","E","L","5","15",14.46,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.5.L.8_15.jpg",15,0,0,0,377.2048262,TRUE,0
"2019-07-19","AK.F.6.L.14","AK","F","L","6","14",14.44,"Y",2019,"Alaska","F Refugio/Disease Scans/","AK.F.6.L.12_15.jpg",14,1,2.685380691,36.12467682,1309.110169,TRUE,0.02685380691
"2019-07-06","OR.B.4.L.11","OR","B","L","4","11",14.427,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-06","OR.B.5.L.10","OR","B","L","5","10",14.418,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
